"date","c","kd","l","m","mp","s","sd","v","ovr","riksdagsspärr"
2020-05-22,7.73959319794058,5.96013091066696,3.54311258087199,19.395107223459,3.47747937999346,31.0660966438675,18.6292491697369,8.86904014019705,1.32019075326666,4
2020-05-23,7.74768190135787,5.96032627198533,3.5290392744396,19.4009392690454,3.47265039122639,31.1292305329056,18.5977210402893,8.83891976960303,1.32349154914747,4
2020-05-24,7.61090464276073,5.82140404397488,3.21276355784912,19.4599821853926,3.79662170510026,31.1090531741,18.7766561184372,9.02224897602176,1.19036559636341,4
2020-05-25,7.61090464276073,5.82140404397488,3.21276355784912,19.4599821853926,3.79662170510026,31.1090531741,18.7766561184372,9.02224897602176,1.19036559636341,4
2020-05-26,7.61090464276073,5.82140404397488,3.21276355784912,19.4599821853926,3.79662170510026,31.1090531741,18.7766561184372,9.02224897602176,1.19036559636341,4
2020-05-27,7.18966666831321,5.97270200542458,3.23557515154263,19.6273414447052,3.87595256990918,31.7865639117766,18.3382246877815,8.8072378053063,1.16673575524095,4
2020-05-28,7.18966666831321,5.97270200542458,3.23557515154263,19.6273414447052,3.87595256990918,31.7865639117766,18.3382246877815,8.8072378053063,1.16673575524095,4
2020-05-29,7.18966666831321,5.97270200542458,3.23557515154263,19.6273414447052,3.87595256990918,31.7865639117766,18.3382246877815,8.8072378053063,1.16673575524095,4
2020-05-30,7.18966666831321,5.97270200542458,3.23557515154263,19.6273414447052,3.87595256990918,31.7865639117766,18.3382246877815,8.8072378053063,1.16673575524095,4
2020-05-31,7.18966666831321,5.97270200542458,3.23557515154263,19.6273414447052,3.87595256990918,31.7865639117766,18.3382246877815,8.8072378053063,1.16673575524095,4
2020-06-01,7.18966666831321,5.97270200542458,3.23557515154263,19.6273414447052,3.87595256990918,31.7865639117766,18.3382246877815,8.8072378053063,1.16673575524095,4
2020-06-02,7.01474282999789,5.92407330378248,3.34151747998324,19.8305839156837,3.8278332864656,31.683755184957,17.9593633427661,9.29587849231639,1.12225216404761,4
2020-06-03,7.63855070829804,6.05786593058835,3.19248756115409,20.0790182876425,3.84459822241166,30.7815261140024,18.2708045403032,9.04129667989128,1.0938519557085,4
2020-06-04,7.63855070829804,6.05786593058835,3.19248756115409,20.0790182876425,3.84459822241166,30.7815261140024,18.2708045403032,9.04129667989128,1.0938519557085,4
2020-06-05,7.63855070829804,6.05786593058835,3.19248756115409,20.0790182876425,3.84459822241166,30.7815261140024,18.2708045403032,9.04129667989128,1.0938519557085,4
2020-06-06,7.63855070829804,6.05786593058835,3.19248756115409,20.0790182876425,3.84459822241166,30.7815261140024,18.2708045403032,9.04129667989128,1.0938519557085,4
2020-06-07,7.63855070829804,6.05786593058835,3.19248756115409,20.0790182876425,3.84459822241166,30.7815261140024,18.2708045403032,9.04129667989128,1.0938519557085,4
2020-06-08,7.63855070829804,6.05786593058835,3.19248756115409,20.0790182876425,3.84459822241166,30.7815261140024,18.2708045403032,9.04129667989128,1.0938519557085,4
2020-06-09,7.64247046707158,6.0586800516659,3.18921245351158,20.0836246342493,3.84642562669569,30.7823345318332,18.2641145888731,9.03932452746077,1.09381311863888,4
2020-06-10,7.64247046707158,6.0586800516659,3.18921245351158,20.0836246342493,3.84642562669569,30.7823345318332,18.2641145888731,9.03932452746077,1.09381311863888,4
2020-06-11,7.45876642171785,6.27064850841245,3.24948374532147,19.9167466036242,3.74737081826492,30.5586386178829,18.4459357439184,9.19964061623843,1.15276892461943,4
